Year,Month,Day,Temp high,Temp avg,Temp low,Dew Point high,Dew Point avg,Dew Point low,Humidity high,Humidity avg,Humidity low,Pressure high,Pressure avg,Pressure low,Visibility high,Visibility avg,Visibility low,Wind high,Wind avg,Wind high,Precip. (mm),Events
2015,8,9,26,22,17,16,15,14,87,70,52,1015,1014,1013,16,16,14,16,3,27,0,
2015,8,10,26,22,17,16,15,14,87,72,56,1015,1013,1011,16,16,14,14,3,23,0,
2015,8,11,27,22,17,16,16,15,87,71,54,1014,1013,1011,16,15,11,14,2,24,0,
2015,8,12,29,23,17,16,16,13,87,64,40,1015,1014,1011,16,16,14,14,2,24,0,
2015,8,13,33,27,20,18,16,13,76,56,36,1014,1012,1010,16,16,13,13,2,23,0,
2015,8,14,33,27,20,17,15,13,73,52,30,1013,1012,1010,16,16,11,13,3,23,0,
2015,8,15,36,29,22,18,16,13,73,49,25,1012,1011,1009,16,16,16,13,2,21,0,
2015,8,16,35,28,20,18,16,13,79,55,30,1012,1010,1008,16,16,13,16,2,24,0,
2015,8,17,31,26,21,19,18,16,90,67,44,1013,1012,1010,16,13,3,14,4,23,0,
2015,8,18,30,25,20,17,17,17,78,63,48,1014,1013,1011,16,16,13,13,3,21,0,
2015,8,19,28,24,19,17,17,16,81,66,51,1013,1012,1010,16,14,8,13,4,26,0,
2015,8,20,27,23,19,17,16,16,81,66,51,1012,1011,1009,16,15,11,14,4,23,0,
2015,8,21,27,23,19,17,16,16,81,68,54,1012,1011,1010,16,15,10,13,1,23,0,
2015,8,22,28,24,20,17,17,16,81,66,51,1013,1012,1011,16,13,10,16,3,26,0,
2015,8,23,28,24,19,18,17,17,87,71,54,1015,1013,1012,16,15,11,16,3,23,0,
2015,8,24,31,25,19,18,17,17,87,69,51,1014,1013,1011,16,14,8,14,2,-,0,
2015,8,25,31,26,22,19,18,17,79,62,45,1015,1013,1011,16,15,11,14,2,23,T,Rain
2015,8,26,33,28,23,20,18,16,79,60,41,1014,1013,1012,16,14,8,14,3,23,0,
2015,8,27,34,28,22,19,17,14,84,59,34,1015,1013,1011,16,15,13,14,1,23,0,
2015,8,28,36,29,23,19,17,13,79,53,27,1012,1011,1009,16,16,11,14,2,23,0,
2015,8,29,34,29,23,19,18,15,79,58,36,1012,1011,1009,16,16,16,14,3,26,0,
2015,8,30,32,27,22,19,18,15,79,63,46,1012,1011,1009,16,16,16,13,3,21,0,
2015,8,31,29,25,21,18,17,16,84,66,47,1013,1011,1010,16,16,13,14,3,24,0,
2015,9,1,28,24,21,17,16,14,73,58,43,1014,1012,1011,16,16,13,13,3,24,0,
2015,9,2,27,23,19,17,16,14,81,68,54,1014,1013,1011,16,16,14,14,3,27,0,
2015,9,3,27,23,19,16,14,13,78,62,45,1014,1012,1009,16,16,13,14,4,24,0,
2015,9,4,26,23,19,15,13,11,70,58,46,1012,1011,1010,16,16,16,14,4,26,0,
2015,9,5,29,24,18,16,15,14,78,61,43,1013,1012,1011,16,16,16,13,3,23,0,
2015,9,6,32,25,18,18,15,13,81,59,36,1013,1012,1010,16,16,16,14,2,19,0,
2015,9,7,34,27,20,18,14,8,84,55,25,1012,1011,1009,16,16,16,13,2,23,0,
2015,9,8,36,29,23,17,16,13,68,49,30,1011,1009,1007,16,16,16,16,2,26,0,
2015,9,9,38,32,24,17,16,13,60,44,28,1009,1009,1007,16,16,16,14,2,24,0,
2015,9,10,36,31,26,19,17,13,62,48,34,1011,1010,1009,16,16,16,14,3,21,0,
2015,9,11,35,30,24,18,15,13,58,47,35,1013,1011,1010,16,16,16,14,2,21,0,
2015,9,12,32,28,24,19,16,13,74,55,36,1013,1012,1010,16,16,16,13,3,23,T,Rain
2015,9,13,33,28,22,19,17,14,79,58,36,1011,1009,1007,16,16,16,14,3,26,0,
2015,9,14,29,26,22,19,18,17,84,69,54,1011,1009,1008,16,16,13,14,3,24,0,
2015,9,15,27,23,19,21,19,17,93,81,69,1013,1010,1008,16,9,1,16,6,27,60.71,Rain
2015,9,16,26,22,19,17,16,12,87,67,46,1015,1014,1013,16,16,14,13,2,27,0,Rain
2015,9,17,28,23,18,16,14,13,84,63,42,1014,1013,1011,16,16,16,14,2,24,0,
2015,9,18,31,24,18,18,16,13,87,62,37,1011,1009,1007,16,16,16,14,2,23,0,
2015,9,19,33,27,19,18,16,13,87,63,38,1009,1008,1007,16,16,16,13,1,19,0,
2015,9,20,37,29,21,18,16,13,79,52,25,1009,1008,1006,16,16,16,14,3,24,0,
2015,9,21,30,26,22,19,17,14,79,63,47,1010,1008,1005,16,16,10,19,4,27,0,
2015,9,22,29,25,21,19,18,17,84,66,48,1013,1012,1010,16,15,11,13,3,23,0,
2015,9,23,30,25,20,19,18,17,87,68,48,1013,1012,1010,16,14,10,13,2,23,0,
2015,9,24,33,27,20,19,18,17,90,66,41,1012,1011,1009,16,15,10,14,1,24,0,
2015,9,25,34,27,21,20,18,17,90,66,41,1012,1010,1009,16,15,11,14,1,23,0,
2015,9,26,33,27,21,20,18,16,90,66,42,1010,1009,1007,16,16,13,13,1,19,0,
2015,9,27,32,26,19,19,18,17,90,67,43,1010,1009,1008,16,12,3,13,1,21,0,
2015,9,28,31,26,20,19,17,13,90,67,43,1012,1011,1010,16,14,8,14,2,23,0,
2015,9,29,31,24,18,17,16,14,87,65,42,1013,1011,1010,16,16,14,14,1,23,0,
2015,9,30,32,26,19,17,16,12,87,62,37,1011,1010,1008,16,16,13,11,1,18,0,
2015,10,1,31,26,21,18,16,12,84,62,39,1013,1011,1010,16,16,11,14,3,27,0,
2015,10,2,29,24,20,17,16,12,81,61,40,1013,1010,1007,16,16,16,16,5,31,0,
2015,10,3,29,24,18,18,16,14,84,64,44,1007,1003,1001,16,16,11,14,4,27,0,
2015,10,4,23,20,17,16,13,9,84,64,44,1007,1003,1001,16,15,6,11,2,21,1.27,Rain
2015,10,5,24,21,17,17,14,12,93,71,49,1016,1012,1007,16,13,1,14,2,23,10.16,"Fog , Rain"
2015,10,6,26,21,17,16,14,13,93,72,50,1019,1017,1016,16,16,16,13,2,26,0,
2015,10,7,29,23,18,18,16,14,84,65,45,1018,1016,1015,16,16,16,16,2,27,0,
2015,10,8,32,25,18,18,17,14,87,63,39,1016,1014,1012,16,16,13,11,1,18,0,
2015,10,9,38,29,20,17,13,7,81,50,18,1013,1012,1010,16,16,13,14,2,24,0,
2015,10,10,38,30,22,14,11,8,57,37,17,1014,1013,1011,16,16,16,14,3,29,0,
2015,10,11,38,31,23,16,12,8,54,36,17,1013,1012,1010,16,16,16,13,3,23,0,
2015,10,12,34,28,23,18,14,12,73,51,28,1014,1012,1011,16,16,16,11,1,16,0,
2015,10,13,33,28,23,21,18,14,87,64,41,1017,1015,1013,16,16,16,14,4,26,0,
2015,10,14,30,26,22,21,20,19,93,74,55,1016,1014,1012,16,16,13,11,1,23,0,
2015,10,15,28,25,21,20,19,18,84,71,58,1014,1013,1011,16,16,16,14,3,26,0,
2015,10,16,24,23,21,19,18,18,84,77,69,1013,1012,1011,16,16,14,13,2,21,0,
2015,10,17,28,24,21,19,18,17,90,74,58,1013,1012,1010,16,16,16,14,2,24,0,
2015,10,18,26,23,20,19,18,16,84,71,58,1014,1012,1011,16,15,5,14,2,24,T,Rain
2015,10,19,26,22,18,17,15,13,87,66,45,1014,1013,1011,16,16,16,14,2,31,0,
2015,10,20,27,22,17,16,13,12,81,62,42,1012,1010,1009,16,16,16,13,3,26,0,
2015,10,21,29,23,17,17,14,12,78,61,43,1012,1011,1010,16,16,16,14,3,26,0,
2015,10,22,27,23,18,17,16,14,81,63,45,1015,1013,1012,16,16,16,11,2,19,0,
2015,10,23,27,22,17,17,16,14,90,72,54,1015,1014,1012,16,15,10,13,2,21,0,
2015,10,24,32,25,17,16,8,1,73,45,17,1014,1012,1010,16,16,16,11,1,19,0,
2015,10,25,30,24,19,17,9,3,81,51,20,1013,1012,1011,16,16,16,10,1,18,0,
2015,10,26,31,24,16,17,11,5,81,51,21,1014,1012,1011,16,16,16,13,2,24,0,
2015,10,27,28,22,16,17,12,7,87,58,28,1014,1013,1012,16,15,13,13,1,19,0,
2015,10,28,27,23,19,17,16,14,81,65,48,1013,1011,1009,16,14,10,19,2,32,0,
2015,10,29,28,24,20,9,5,2,44,33,22,1009,1008,1006,16,16,16,21,9,35,0,
2015,10,30,30,24,18,10,2,-4,47,29,10,1013,1011,1008,16,16,16,13,2,24,0,
2015,10,31,32,24,16,17,6,0,81,48,15,1017,1015,1013,16,16,16,11,1,19,0,
2015,11,1,30,23,15,17,11,4,87,54,20,1017,1015,1013,16,16,11,11,1,21,0,
2015,11,2,24,19,15,17,13,9,87,72,57,1013,1010,1007,16,15,6,24,5,39,T,Rain
2015,11,3,21,17,12,9,7,4,77,57,37,1012,1010,1009,16,16,16,19,3,34,0,
2015,11,4,21,16,10,6,2,-6,68,44,20,1019,1014,1012,16,16,16,14,3,26,0,
2015,11,5,22,16,10,4,-1,-4,46,32,18,1023,1021,1019,16,16,16,13,3,23,0,
2015,11,6,25,18,11,7,1,-4,55,35,15,1021,1019,1017,16,16,16,11,1,18,0,
2015,11,7,27,18,10,3,-2,-8,51,31,10,1019,1017,1015,16,16,16,16,4,26,0,
2015,11,8,26,18,11,13,4,-4,78,49,19,1016,1015,1013,16,16,16,13,3,18,0,
2015,11,9,20,17,13,11,8,6,72,57,42,1016,1015,1014,16,16,8,19,4,31,0,
2015,11,10,20,15,10,7,2,-2,74,50,26,1024,1019,1016,16,16,4,16,4,32,0,
2015,11,11,22,16,9,4,-2,-8,51,33,14,1026,1023,1020,16,16,16,13,2,21,0,
2015,11,12,25,18,11,7,-9,-25,55,29,3,1020,1017,1015,16,16,16,13,2,21,0,
2015,11,13,28,19,10,5,-5,-19,51,28,4,1016,1014,1013,16,16,16,11,1,19,0,
2015,11,14,26,18,11,11,-2,-13,77,42,7,1015,1013,1012,16,15,8,14,2,19,0,
2015,11,15,21,16,11,9,4,-1,66,51,36,1013,1012,1011,16,16,13,19,7,37,0,
2015,11,16,17,14,10,-2,-8,-14,41,27,12,1019,1016,1012,16,16,16,27,10,43,0,
2015,11,17,22,15,7,6,-4,-21,55,30,5,1022,1020,1018,16,16,14,14,0,21,0,
2015,11,18,24,17,9,10,4,-1,69,45,20,1018,1016,1014,16,16,13,11,0,16,0,
2015,11,19,30,21,11,11,3,-4,72,42,11,1016,1014,1012,16,16,14,13,2,16,0,
2015,11,20,29,21,13,9,3,-2,56,35,13,1014,1013,1011,16,16,14,10,0,13,0,
2015,11,21,31,22,14,7,2,-4,60,35,10,1015,1014,1011,16,16,16,10,1,13,0,
2015,11,22,29,22,15,-2,-5,-10,27,17,7,1015,1013,1011,16,16,16,11,3,18,0,
2015,11,23,27,20,13,11,2,-7,72,44,16,1014,1013,1012,16,16,10,11,3,18,0,
2015,11,24,21,16,11,11,2,-9,72,45,17,1015,1013,1011,16,16,13,13,2,19,0.25,Rain
2015,11,25,17,14,10,6,2,-10,71,46,20,1014,1012,1010,16,16,16,14,4,29,T,
2015,11,26,18,13,9,6,4,3,71,57,43,1016,1015,1014,16,16,16,13,3,19,0,
2015,11,27,18,14,10,6,3,-2,68,48,27,1017,1016,1014,16,16,16,13,4,21,0,
2015,11,28,18,13,8,4,-2,-6,71,46,20,1019,1017,1016,16,16,16,10,2,16,0,
2015,11,29,19,15,10,2,-3,-8,50,33,16,1022,1020,1018,16,16,16,13,2,23,0,
2015,11,30,19,13,8,4,-4,-10,55,34,13,1022,1020,1018,16,16,16,13,3,19,0,
2015,12,1,22,16,8,6,-2,-9,61,37,12,1021,1019,1017,16,16,16,11,3,16,0,
2015,12,2,26,18,10,6,-5,-8,51,31,11,1021,1019,1016,16,16,16,11,2,19,0,
2015,12,3,24,19,13,9,-1,-8,72,43,14,1019,1017,1016,16,16,16,11,3,21,0,
2015,12,4,19,15,11,12,8,4,80,64,48,1022,1019,1017,16,16,16,8,0,11,0,
2015,12,5,25,17,9,3,0,-4,61,38,14,1024,1022,1021,16,16,16,10,2,16,0,
2015,12,6,26,19,13,10,-1,-8,72,41,10,1024,1022,1020,16,16,16,11,3,18,0,
2015,12,7,27,20,13,12,-1,-8,67,38,9,1021,1019,1016,16,16,16,13,2,19,0,
2015,12,8,28,21,12,9,4,-2,60,38,15,1018,1016,1015,16,15,2,10,0,18,0,
2015,12,9,24,18,13,14,9,3,93,60,27,1018,1016,1014,16,13,8,11,0,14,0,
2015,12,10,20,16,11,15,13,11,100,84,68,1017,1014,1011,16,9,0,13,3,23,T,Fog
2015,12,11,18,15,11,12,5,-1,83,58,33,1012,1010,1007,16,15,3,27,5,45,1.27,Rain
2015,12,12,20,16,11,0,-1,-2,41,33,24,1019,1015,1011,16,16,16,16,6,31,0,
2015,12,13,19,14,8,13,7,-1,93,63,32,1019,1015,1012,16,12,2,14,3,26,4.06,Rain
2015,12,14,15,12,8,2,-2,-6,58,41,24,1015,1014,1013,16,16,16,24,11,45,0,
2015,12,15,16,11,6,1,-3,-6,53,38,23,1020,1017,1014,16,16,16,13,3,19,0,
2015,12,16,16,11,4,3,-2,-6,59,42,25,1023,1021,1020,16,16,14,11,2,19,0,
2015,12,17,19,12,6,6,3,-1,71,51,30,1022,1020,1019,16,16,16,11,2,16,0,
2015,12,18,22,16,8,8,1,-4,72,45,18,1020,1017,1014,16,16,16,13,2,16,0,
2015,12,19,18,13,7,11,7,-1,100,69,38,1017,1014,1013,16,11,2,11,2,18,6.6,Rain
2015,12,20,16,12,7,8,6,3,93,72,51,1023,1021,1017,16,16,11,13,1,18,0,
2015,12,21,17,12,7,12,8,3,86,69,51,1024,1020,1016,16,13,3,11,3,16,0.76,Rain
2015,12,22,17,14,12,14,12,11,100,92,84,1015,1011,1007,16,9,3,13,4,19,1.78,Rain
2015,12,23,19,16,11,13,8,-2,100,68,35,1011,1008,1006,16,12,5,14,3,27,0,
2015,12,24,17,13,8,8,3,-2,77,56,35,1016,1014,1011,16,16,16,13,2,24,0,
2015,12,25,15,11,7,6,-3,-8,80,51,21,1021,1019,1015,16,16,16,24,7,40,0,
2015,12,26,17,11,6,-3,-8,-14,49,31,12,1025,1024,1022,16,16,16,21,2,34,0,
2015,12,27,16,9,2,1,-5,-12,62,38,14,1024,1022,1019,16,16,16,13,2,21,0,
2015,12,28,14,9,3,5,-1,-6,64,49,34,1018,1013,1010,16,16,16,16,3,31,T,
2015,12,29,16,11,5,3,-1,-3,71,50,29,1021,1016,1011,16,16,16,10,1,19,0,
2015,12,30,17,11,5,6,1,-2,80,55,29,1023,1021,1019,16,16,11,11,2,18,0,
2015,12,31,18,12,5,2,-3,-7,70,44,18,1021,1019,1017,16,16,16,11,1,18,0,
2016,1,1,18,12,6,2,-7,-9,50,33,16,1021,1019,1018,16,16,10,13,4,18,0,
2016,1,2,18,13,8,7,-3,-8,77,47,17,1019,1018,1016,16,16,16,10,3,14,0,
2016,1,3,17,12,7,8,4,-2,77,58,38,1017,1014,1009,16,16,16,16,1,23,0,
2016,1,4,21,17,13,11,7,4,86,61,35,1011,1008,1007,16,16,16,13,2,23,0.25,Rain
2016,1,5,15,12,9,14,12,7,100,86,72,1013,1009,1007,16,7,0,16,4,26,40.89,"Fog , Rain"
2016,1,6,14,11,8,12,9,6,96,88,80,1016,1014,1012,16,9,1,19,5,27,20.32,Rain
2016,1,7,15,11,7,9,7,1,93,74,54,1014,1012,1011,16,13,4,16,3,29,7.62,Rain
2016,1,8,17,12,7,6,3,1,83,61,39,1021,1017,1013,16,16,16,13,4,26,0,
2016,1,9,16,12,8,10,6,3,83,66,49,1024,1022,1021,16,16,13,10,2,16,T,
2016,1,10,17,14,11,11,9,8,89,75,60,1023,1022,1020,16,15,11,11,2,16,T,Rain
2016,1,11,18,13,8,9,6,2,93,65,36,1026,1024,1023,16,14,6,11,0,19,0,
2016,1,12,21,14,8,8,1,-5,83,50,17,1024,1022,1020,16,16,16,16,2,26,0,
2016,1,13,19,13,6,13,8,1,93,66,39,1022,1020,1019,16,16,14,11,0,18,0,
2016,1,14,18,14,10,11,9,8,89,73,56,1021,1019,1017,16,14,10,13,2,21,0,
2016,1,15,18,14,10,13,11,8,89,73,56,1021,1019,1017,16,14,8,10,2,14,0,
2016,1,16,19,16,12,12,11,8,93,76,58,1023,1021,1019,16,15,10,13,2,18,0,
2016,1,17,20,15,9,13,11,8,100,76,52,1023,1021,1020,11,6,0,14,2,24,0,Fog
2016,1,18,17,15,13,13,13,12,100,86,72,1024,1022,1020,16,11,1,11,2,19,0,Fog
2016,1,19,18,15,12,14,13,11,100,84,67,1023,1022,1021,16,13,3,11,1,19,0.25,Rain
2016,1,20,21,17,12,14,13,11,100,82,63,1024,1022,1020,16,9,0,10,2,18,0.25,"Fog , Rain"
2016,1,21,25,18,10,13,9,1,100,60,20,1022,1021,1019,16,9,0,13,2,18,0,Fog
2016,1,22,22,16,10,12,9,1,96,61,26,1022,1020,1016,16,13,5,10,2,16,0,
2016,1,23,18,15,12,13,10,1,93,67,40,1018,1016,1015,16,13,8,14,2,24,0,
2016,1,24,19,14,8,9,6,2,93,65,37,1020,1018,1016,16,16,16,13,2,23,0,
2016,1,25,22,16,10,7,4,1,71,48,25,1021,1019,1017,16,16,16,13,1,21,0,
2016,1,26,23,16,8,4,1,-2,61,42,22,1024,1023,1021,16,16,16,13,2,23,0,
2016,1,27,23,17,11,1,-4,-8,40,27,13,1025,1023,1022,16,16,16,11,3,19,0,
2016,1,28,23,17,10,9,1,-6,77,46,14,1023,1020,1018,16,16,16,14,1,23,0,
2016,1,29,22,16,10,13,10,6,87,67,47,1019,1017,1015,16,15,11,11,1,23,0,
2016,1,30,19,16,13,13,12,11,93,78,63,1017,1016,1014,16,14,10,11,1,14,0,
2016,1,31,15,13,10,13,10,-2,100,71,41,1015,1009,1002,16,11,1,26,7,52,10.92,Rain
2016,2,1,14,11,6,0,-4,-7,62,43,23,1022,1016,1009,16,16,16,26,10,52,0,
2016,2,2,17,11,5,4,-2,-6,66,47,27,1024,1022,1021,16,16,16,13,2,24,0,
2016,2,3,18,12,6,6,2,-2,76,51,26,1028,1026,1024,16,16,14,13,2,23,0,
2016,2,4,21,14,8,2,-2,-4,50,36,21,1028,1025,1023,16,16,16,11,1,21,0,
2016,2,5,24,16,8,2,-2,-7,53,33,12,1027,1025,1023,16,16,16,10,1,14,0,
2016,2,6,25,18,10,0,-3,-6,42,28,13,1025,1023,1020,16,16,5,13,1,19,0,
2016,2,7,29,20,11,2,-3,-6,44,27,10,1021,1020,1018,16,16,16,11,2,16,0,
2016,2,8,31,22,12,3,0,-6,51,30,9,1020,1019,1018,16,16,16,11,1,16,0,
2016,2,9,32,23,13,5,0,-4,43,27,10,1021,1019,1017,16,16,8,13,1,18,0,
2016,2,10,31,24,16,6,1,-4,48,30,11,1021,1019,1017,16,16,13,13,2,19,0,
2016,2,11,31,23,15,6,1,-3,46,29,12,1020,1019,1017,16,16,10,11,4,16,0,
2016,2,12,29,22,13,12,6,-2,80,47,13,1020,1018,1016,16,16,13,13,1,19,0,
2016,2,13,24,17,11,12,11,7,100,68,35,1019,1018,1016,16,7,0,13,2,18,0,Fog
2016,2,14,26,18,9,11,9,7,96,65,33,1018,1016,1014,16,8,2,11,0,16,0,
2016,2,15,32,22,13,10,6,1,72,44,15,1015,1014,1012,16,16,14,13,1,21,0,
2016,2,16,32,23,14,9,4,0,60,37,14,1014,1011,1009,16,16,16,14,3,24,0,
2016,2,17,24,19,13,16,10,3,97,62,27,1013,1011,1010,16,12,3,19,4,29,14.73,Rain
2016,2,18,20,17,13,14,12,8,93,71,48,1017,1015,1012,16,12,3,14,4,21,5.33,Rain
2016,2,19,21,16,11,11,9,7,89,69,48,1020,1019,1017,16,16,16,13,1,21,0,
2016,2,20,22,16,10,11,9,7,86,62,38,1020,1018,1016,16,16,16,13,2,19,0,
2016,2,21,23,17,10,13,10,7,93,66,38,1019,1018,1016,16,16,14,13,0,21,0,
2016,2,22,26,18,11,12,7,-6,96,56,16,1016,1014,1012,16,15,8,13,2,23,0,
2016,2,23,28,21,13,5,-1,-5,43,27,11,1018,1015,1013,16,16,14,13,3,21,0,
2016,2,24,27,21,14,3,-3,-5,39,26,12,1020,1018,1015,16,16,16,13,3,21,0,
2016,2,25,28,21,14,11,2,-4,67,40,13,1019,1017,1016,16,16,16,14,3,23,0,
2016,2,26,26,19,12,13,8,3,84,55,25,1019,1018,1016,16,15,4,16,2,24,0,
2016,2,27,23,18,12,13,12,9,100,75,49,1018,1017,1014,16,9,0,13,2,21,0,Fog
2016,2,28,24,19,13,14,13,12,100,77,53,1017,1016,1014,16,7,0,13,1,21,0,Fog
2016,2,29,23,18,13,14,13,12,100,75,49,1018,1016,1014,13,5,1,11,1,18,0,
2016,3,1,24,19,13,13,13,12,100,73,46,1020,1018,1017,8,4,0,11,0,16,0,Fog
2016,3,2,23,17,11,13,12,10,100,77,53,1019,1018,1017,16,8,0,14,2,21,0,Fog
2016,3,3,23,18,12,13,12,11,93,73,53,1019,1018,1016,16,10,5,13,1,19,0,
2016,3,4,21,18,14,13,12,11,93,73,53,1018,1016,1014,16,12,6,14,3,26,0,
2016,3,5,19,17,15,14,13,11,93,78,63,1019,1016,1015,16,14,4,11,3,16,0.25,Rain
2016,3,6,19,16,12,14,12,8,100,76,52,1018,1015,1013,16,10,2,26,7,55,16.26,Rain
2016,3,7,16,12,8,8,7,4,93,70,46,1015,1011,1007,16,14,2,23,5,42,9.65,Rain
2016,3,8,22,16,9,7,4,-1,80,54,28,1015,1013,1010,16,16,16,16,4,31,0,
2016,3,9,23,18,12,12,9,7,80,59,38,1017,1016,1015,16,16,10,13,3,23,0,
2016,3,10,25,19,12,13,12,10,86,64,41,1017,1016,1015,16,16,16,14,2,24,0,
2016,3,11,21,16,11,13,11,5,93,70,47,1018,1015,1012,16,12,1,16,6,34,13.21,"Fog , Rain"
2016,3,12,19,14,8,10,7,4,83,62,40,1022,1021,1019,16,16,16,11,2,23,0,
2016,3,13,20,16,12,13,9,7,84,68,52,1022,1021,1020,16,16,16,16,5,27,0,
2016,3,14,21,18,14,14,13,4,93,64,35,1021,1020,1017,16,15,6,14,3,23,0.76,Rain
2016,3,15,25,18,12,12,11,9,93,68,43,1018,1015,1013,16,16,16,13,2,18,0,
2016,3,16,31,22,14,11,7,2,80,49,17,1014,1013,1011,16,16,10,13,2,19,0,
2016,3,17,27,21,15,14,12,8,84,59,33,1013,1012,1011,16,16,16,14,4,23,0,
2016,3,18,23,18,14,13,13,12,93,73,53,1015,1014,1013,16,12,5,14,2,24,0,
2016,3,19,22,18,14,13,13,12,93,77,61,1017,1016,1015,13,8,4,13,3,19,0,
2016,3,20,22,18,14,13,13,12,93,75,57,1019,1018,1016,16,8,3,14,2,21,0,
2016,3,21,22,18,14,13,12,11,87,72,57,1021,1019,1017,16,10,4,16,3,29,0,
2016,3,22,22,17,12,10,3,-3,83,53,22,1017,1016,1015,16,16,16,26,9,42,0,
2016,3,23,25,18,11,7,2,-7,59,36,12,1021,1019,1017,16,16,16,14,3,27,0,
2016,3,24,27,20,13,9,2,-6,56,34,12,1020,1017,1013,16,16,16,16,2,31,0,
2016,3,25,26,19,12,12,8,4,78,53,27,1014,1011,1008,16,16,16,14,3,23,0,
2016,3,26,25,20,15,13,12,11,84,65,46,1014,1011,1009,16,15,11,16,3,26,0,
2016,3,27,23,19,15,14,13,12,90,72,53,1017,1015,1014,16,14,11,16,2,26,0,
2016,3,28,19,16,12,13,11,4,87,68,49,1014,1012,1009,16,14,4,21,4,45,0.51,Rain
2016,3,29,18,13,9,8,4,2,77,56,34,1013,1012,1010,16,16,16,23,5,42,T,
2016,3,30,19,15,11,8,6,3,72,56,39,1017,1015,1013,16,16,16,19,5,29,0,
2016,3,31,22,16,10,11,7,4,80,58,35,1017,1016,1015,16,16,16,21,5,37,0,
2016,4,1,22,17,12,12,11,8,83,64,44,1020,1019,1018,16,16,13,14,3,24,0,
2016,4,2,24,18,12,13,11,9,86,64,41,1022,1020,1017,16,15,10,14,3,24,0,
2016,4,3,26,20,13,13,11,10,80,60,39,1019,1017,1015,16,16,13,16,3,23,0,
2016,4,4,27,21,14,13,11,6,80,57,33,1020,1018,1017,16,15,10,14,3,21,0,
2016,4,5,29,22,13,14,10,6,86,55,24,1019,1017,1014,16,15,11,11,2,19,0,
2016,4,6,31,23,15,14,12,8,90,59,27,1019,1018,1015,16,14,8,19,2,27,0,
2016,4,7,21,18,15,15,13,11,90,73,55,1018,1015,1012,16,15,8,13,1,23,1.52,Rain
2016,4,8,16,16,15,15,14,13,90,87,84,1015,1014,1012,16,9,2,10,1,14,3.56,Rain
2016,4,9,18,17,16,13,13,11,84,76,67,1015,1013,1011,16,14,4,13,4,24,1.02,Rain
2016,4,10,21,18,14,13,12,11,84,69,53,1016,1012,1010,16,16,16,21,3,27,0,
2016,4,11,23,19,15,13,12,11,84,67,49,1019,1017,1016,16,16,16,16,3,31,0,
2016,4,12,24,19,13,13,12,11,93,71,49,1021,1020,1019,16,16,10,14,3,26,0,
2016,4,13,23,18,14,13,12,11,87,70,53,1021,1019,1016,16,15,8,14,4,24,0,
2016,4,14,22,18,14,13,11,-7,86,51,16,1016,1014,1011,16,14,10,26,5,47,0,
2016,4,15,27,21,15,3,-1,-14,42,25,7,1013,1010,1009,16,16,16,27,11,47,0,
2016,4,16,28,21,14,7,0,-8,45,29,12,1016,1014,1013,16,16,13,11,1,23,0,
2016,4,17,32,23,14,8,3,-2,60,36,12,1015,1015,1014,16,16,16,21,4,34,0,
2016,4,18,32,23,15,9,3,-2,52,33,13,1017,1016,1015,16,16,16,14,3,26,0,
2016,4,19,32,24,17,15,5,-2,78,45,12,1015,1013,1012,16,16,14,16,2,26,0,
2016,4,20,31,23,16,13,4,-3,78,45,12,1013,1012,1011,16,16,16,16,2,29,0,
2016,4,21,26,20,14,13,8,1,78,53,27,1012,1011,1011,16,16,14,19,2,29,0,
2016,4,22,23,19,16,13,12,11,84,69,53,1015,1014,1012,16,15,13,21,4,40,0,
2016,4,23,24,19,14,12,8,-1,80,51,22,1017,1015,1013,16,16,16,21,5,31,0,
2016,4,24,24,19,14,13,11,9,78,62,46,1014,1012,1011,16,16,16,16,5,26,0,
2016,4,25,21,17,13,10,7,-3,83,54,25,1014,1011,1009,16,15,11,24,7,45,0,
2016,4,26,21,17,12,9,7,2,72,53,34,1016,1014,1014,16,16,16,16,4,27,0,
2016,4,27,21,17,13,11,9,6,77,60,42,1014,1010,1006,16,16,13,21,5,34,0,
2016,4,28,22,17,13,10,8,4,77,57,37,1014,1010,1007,16,16,14,16,4,29,0,
2016,4,29,21,17,13,12,10,9,80,66,52,1017,1014,1012,16,16,16,14,5,27,0,
2016,4,30,21,17,13,11,10,8,83,68,52,1012,1010,1008,16,16,13,19,3,27,0,
2016,5,1,23,19,14,12,11,10,86,70,53,1016,1013,1010,16,16,14,14,4,27,0,
2016,5,2,22,18,13,13,12,12,93,73,53,1017,1015,1013,16,14,11,19,3,26,0,
2016,5,3,25,19,14,14,13,12,87,67,46,1015,1014,1012,16,15,11,19,4,26,0,
2016,5,4,21,17,13,13,12,11,93,77,61,1015,1013,1012,16,13,4,14,4,26,0,
2016,5,5,20,17,14,12,11,8,80,63,45,1013,1012,1011,16,16,10,13,3,24,1.27,Rain
2016,5,6,19,17,14,12,12,11,86,75,63,1013,1011,1010,16,16,16,14,2,26,T,Rain
2016,5,7,20,17,14,12,11,9,86,68,49,1015,1014,1013,16,16,16,16,3,27,0,
2016,5,8,22,18,14,12,11,10,86,67,47,1015,1014,1013,16,16,16,16,4,27,0,
2016,5,9,20,17,14,12,12,11,86,72,58,1015,1014,1013,16,16,16,14,3,29,0,
2016,5,10,21,18,14,13,12,11,86,72,57,1016,1015,1014,16,16,11,13,2,23,0,
